bucket_id,query_id,query,hotel_id,hotel_name,hotel_location,bm25_rank,vector_rank,hybrid_rank,top_review_1,top_review_2,top_review_3,relevant
bucket_5_random_mix,Q185,Tôi bị dị ứng nên cần phòng thật sạch sẽ,1000000537311,Mercure Danang French Village Bana Hills,Thành Phố Đà Nẵng,3,1,2,Ổn❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️🙄❤️❤️🙄,Giá phòng cao nhưng cách âm siêu tệ nghe cả tiếng nói chuyện phòng kế bên. Không muốn lưu trú lần 2,"Mình có kỳ nghỉ rất thoải mái tại khách sạn. Phòng rộng rãi, giường êm, cách âm khá tốt nên ngủ rất ngon. Nhân viên lễ tân và phục vụ cực kỳ dễ thương, hỗ trợ nhanh khi mình cần. Bữa sáng đa dạng, đồ ",
bucket_5_random_mix,Q185,Tôi bị dị ứng nên cần phòng thật sạch sẽ,1000000469587,Trung Nguyen Coffee Tour,Buôn Ma Thuột,9,,10,"Khoảng cách gần trung tâm, thuận lợi cho việc vui chơi, cà phê, ăn sáng; đường đi thuận lợi đến các địa điểm trong đô thị Buôn Ma Thuột; nhân viên rất thân thiện, đầy đủ tiện ích trong phòng.","Mình đến BMT cũng nhiều lần, ở khá nhiều khách sạn 4* 5* nhưng lần đầu biết tới Trung Nguyên Coffee Resort, cảm giác đầu tiên khi đến đây là không gian xanh rất nhiều, trong lành, mát mẻ, vô cùng yên ","Khuôn viên yên tĩnh, nhân viên thân thiện, ga gối hơi cũ màu.",
bucket_5_random_mix,Q185,Tôi bị dị ứng nên cần phòng thật sạch sẽ,3000010024797,Isana Hotel Dalat,Lâm Đồng,1,2,1,"Phòng sạch sẽ, giá rẻ, mọi thứ ổn áp","Gia đình anh chị chủ nhiệt tình, dễ thương. Phòng đơn giản, sạch sẽ, vị trí gần chợ thuận tiện đi chơi trung tâm.","Vị trí thuận lợi, mọi người hòa đồng",
bucket_5_random_mix,Q185,Tôi bị dị ứng nên cần phòng thật sạch sẽ,1000000266339,Saigon Halong Hotel,Hạ Long,,4,,Khách sạn gần trung tâm quảng trg.gần bãi biển. Đi bộ mất vài ohút thôi. Phòng sạch đẹp viu đẹp. Ưng luôn. Cái giuờng to trà bá tha hồ nằm. Nhà mình 5ng nằm thỏa thích. Có điểm chê. Đồ ăn sáng quá ít ,"khách sạn rộng, sạch sẽ, gần trung tâm rất hài lòng",Tôi không có người ở đêm thứ 2 nhưng khách sạn vẫn phụ thu thêm người đêm thứ 2. Lễ tân và quản lý không nhiệt tình hỗ trợ khi tôi gặp sự cố. Quá thất vọng,
bucket_5_random_mix,Q185,Tôi bị dị ứng nên cần phòng thật sạch sẽ,3000010032613,Romeliess Hotel,Vũng Tàu,5,,6,"Phòng mình nhà vệ sinh dội không xuống, giường khá kêu. Được cái view và buffet sáng ngon. Nên trải nghiệm chung bù đắp bớt",nhân viên lễ tân ca tối mình vào không ok lắm. thủ tục lấy phòng khá lâu. khi đặt phòng có note lấy giường đơn nhưng nhận toàn 1 giường đôi,"Khách sạn nằm gần sát biển, dịch vụ tốt. Mình đến sớm hơn giờ check-in nhưng các bạn nhân viên vẫn hỗ trợ mình nhận phòng sớm. Điểm trừ duy nhất là trên booking hiện ""quang cảnh vườn (villa)"" nhưng cử",
bucket_5_random_mix,Q185,Tôi bị dị ứng nên cần phòng thật sạch sẽ,1000000441652,Muong Thanh Grand Da Nang Hotel,Thành Phố Đà Nẵng,,9,,"Lần thứ 2 bị nhận phòng có mùi hôi từ cống. Phải gọi nhân viên lên xử lý, hai hôm liền R2419. Dọn phòng chưa sạch, cái bàn tròn khách ăn hoa quả dọn phòng không lau gì cả R2418. Bữa sáng do quá tải nê","ko hiểu sao lại dc trên 8 điẻm cho ks này, phòng tắm bồn tắm thoát nước cực lâu nc nổi lềnh bềnh, báo lễ tân từ chiều k ai xử lý, máy lạnh bật 3 tiếng k lạnh  chảy nước báo lễ tân lúc 10h đêm lên báo ",Ở 2 đêm mà ks ko thay ga giường. Khách không hài lòng chút nào.,
bucket_5_random_mix,Q185,Tôi bị dị ứng nên cần phòng thật sạch sẽ,3000010039517,Ngoc Huyen 2 Hotel Tuy Hoa,Phú Yên,,3,,lễ tân thân thiện. nội thất cơ bản,Hơi nhiều muỗi. Còn lại okie :),"Phòng khác hoàn toàn trên hình nha, tới đối chiếu với nhân viên khách sạn thì nhân viên nói đó là phòng vip, không có cửa sổ, sau 1 hồi nước thì nhân viên có đổi qua phòng khác có cửa sổ, nội thất cũ ",
bucket_5_random_mix,Q185,Tôi bị dị ứng nên cần phòng thật sạch sẽ,9000000975119,TTR Skypool View Hotel,Lâm Đồng,,10,,Khách sạn không cho lau sàn hay sao ý:))) hơi bẩn nhưng mà còn lại tuyệt vời lắm nhé,"Một trải nghiệm không vui của gia đình mình ở đây. Nhìn chung không gian phòng và vệ sinh sạch sẽ, giá cả phải chăng, nhưng service của nhân viên khá tệ. 2 bạn lễ tân đã yêu cầu giữ căn cước công dân ","Dơ nhân viên xác nhận và nói sẽ hỗ trợ đổi phòng nhưng sau đó viện lý do ko đổi
trước khi đặt đã hỏi phòng ban công tầng cao, đặt theo lời nhân viên tư vấn qua fb. đến khi nhận phòng thì bị đẩy xuống ",
bucket_5_random_mix,Q185,Tôi bị dị ứng nên cần phòng thật sạch sẽ,1000000542900,Muong Thanh Grand Quang Nam,Quảng Nam,,5,,Được 2 bạn nhân viên Hương và Linh hỗ trợ nhiệt tình và rất chu đáo.,"Khách sạn tốt, nhân viên nhiệt tình hỗ trợ. Hương và Thu Ba rất tuyệt vời. 100 điểm","Nhân viên thân thiện, dịch vụ tốt. Hương và Ba rất tốt và chuyên nghiệp",
bucket_5_random_mix,Q186,Giá phòng đã bao gồm thuế phí chưa?,9000007896045,Quy Nhon Sea Hotel,Bình Định,,4,,"Nhân viên nhiệt tình, phòng ốc sạch sẽ, gần biển, giá ok","Vị trí thuận tiện, trung tâm. Vệ sinh sạch sẽ, phòng mới, thoáng. Nhân viên thân thiện, nhiệt tình. Cải thiện thêm phần cách âm nữa thì rất tuyệt vời.","Ks sạch sẽ, gần biển, nv thân thiện. Mọi thứ đều ok",
bucket_5_random_mix,Q186,Giá phòng đã bao gồm thuế phí chưa?,3000010032260,Thang Loi Hotel,TP Hà Nội,2,,2,Trong giá phòng có bao gồm ăn sáng nhưng khi check in thì tiếp tân báo không bao gồm,Đáng để ở với mức giá quá hợp lí,"Nhân viên thân thiện. Không gian, không khí thoải mái, trong lành. Thích hợp nghỉ dưỡng. Đáng trải nghiệm",
bucket_5_random_mix,Q186,Giá phòng đã bao gồm thuế phí chưa?,3000010021237,FLC Luxury Hotel Quy Nhon,Bình Định,,2,,"Tôi đặt luxury nhưng khách sạn lại tự động chuyển sang grand mà không báo trước cho tôi, có cảm giác khách sạn làm ăn không uy tín","Đồ ăn sáng không ngon lắm, không đa dạng.","Buffet hơi bình thường so với mong đợi, nhân viên 1 số người nhiệt tình oki, 1 số thái độ rất hời hợt không vui vẻ mấy",
bucket_5_random_mix,Q186,Giá phòng đã bao gồm thuế phí chưa?,9000000518012,Deja vu house,Hạ Long,5,,5,"Nhân viên rất nhiệt tình hỗ trợ. Mình có đi xe máy nên vị trí để phải ở ngoài trời, trời đổ mưa các bạn nhân viên còn cẩn thận lấy áo mưa che cho xe bọn mình. Hơi tiếc chút xíu là tivi phòng bọn mình ","các bạn nhân viên siu đáng iu và thân thiện ạaa, home rất sạch sẽ và private, tớ sẽ quay lại ạ","Phòng đẹp, sạch sẽ gọn gàng, đầy đủ tiện nghi. Staff nhiệt tình, dễ chịu. Đồ ăn, nước uống cũng rất ngon và chất lượng. Với giá phòng tầm trung nhưng vị trí thuận tiện đi lại, rất khuyên mọi người nên",
bucket_5_random_mix,Q186,Giá phòng đã bao gồm thuế phí chưa?,9000001152540,Mien Suong Khoi - Home & Cafe,Lâm Đồng,10,,10,"Phòng đẹp và sạch sẽ, có sân thượng và ngắm cảnh rất chill","Vị trí vào home khá dốc, thấy hơi sợ khi lái ôtô vào. Trong phòng không có bàn chải, kem đánh răng kèm các amentinis thông thường. Phòng mái nên hơi thấp, gác thấp và cầu thang dốc, leo lên xuống hơi ",Homestay rất chill. Nằm gần thị trấn Nobi và nhiều cafe nổi tiếng. Nên thử Bò Tơ Dã Chiến 116 Hùng Vương,
bucket_5_random_mix,Q186,Giá phòng đã bao gồm thuế phí chưa?,9000001152736,SeaLaLa Apartment - The Song Vung Tau,Vũng Tàu,3,,3,"Nice, nhân viên nhiệt tình, phòng ốc sạch sẽ ấm cúng","Mọi người giới thiệu hôm nay mới dùng thử, thật tuyệt vời","Nhân viên trao đổi, nhắn tin với khách hàng rất hời hợt. Thao tác check-in rất lâu. Phòng thì dơ, sofa, rèm cửa còn dính cặn vết bẩn. Decor sơ sài như cho có, không tranh bị nước uống trong tủ lạnh. K",
bucket_5_random_mix,Q186,Giá phòng đã bao gồm thuế phí chưa?,3000020016689,Ivy Hotel - Ha Long,Hạ Long,,1,,"mọi thứ đều oke. ngoại trừ nước lọc giả aquakona chứ k phải aquafina, Nếu ai k biết uống sẽ dễ tèo lắm, Nhà nghỉ  nên chuẩn bị chai nước lọc loại nhỏ cỡ 2k 1 chai hoặc k có nước lọc để m.n tự đi mua t","giá quá rẻ so với trung tâm bãi cháy, gần tất cả mọi thứ đặc biệt sunworld đi bộ sang đường là đến, mỗi tội không có tủ lạnh, mình thấy shop có thể mua tủ lạnh mini để dưới gầm tủ cho khách có nhu cầu","Phòng giá rẻ hợp lý, gần trung tâm, chị chủ ks + nhân viên thoải mái. Phòng oki sẽ có dịp quay lại",
bucket_5_random_mix,Q186,Giá phòng đã bao gồm thuế phí chưa?,3000010031416,Dong Anh Hotel,Cà Mau,,8,,"Vụ trí tiện lợi, nhân viên vui vẻ",Giặt đồ lừa đảo giặt mấy bộ quần đùi áo phông mà tính phí tận 500.000đ. 1 cái quần lót tính 10k. 1 cái áo phông tính 20k. Quần dài tính 30k. Đắt hơn cả phí khách sạn cao cấp. Mà giặt đồ lại là giặt ta,"Phòng lầu 6 rất ok về trang bị và thiết kế. Chỉ có vấn đề về dọn dẹp phòng. Dọn dẹp phòng chỉ thay ga gối mền với lau sàn dọn rác không chà rửa nhà vệ sinh, tóc rụng vẫn còn với rác trong wc cũng chưa",
bucket_5_random_mix,Q186,Giá phòng đã bao gồm thuế phí chưa?,9000002210045,Best Western Premier Marvella Nha Trang,Khánh Hòa,9,,9,"Vị trí tốt, đồ ăn buffet ngon và đa dạng nha, có máy ép cam tươi nữa. Nhân viên thân thiện nhiệt tình. Điểm trừ duy nhất là tường mỏng nên cách âm k tốt và đèn ở phòng và hành lang hơi ít. Còn lại rất","Đẹp, sạch sẽ, nhân viên thân thiện, view đẹp, đồ ăn ok, nước ngon, sẽ quay lại, giường êm",Kì nghỉ 6 ngày 5 đêm ở ksan rất tuyệt vời đồ ăn sáng ngon vị trí gần biền nhân viên phục vụ tận tình,
bucket_5_random_mix,Q186,Giá phòng đã bao gồm thuế phí chưa?,9000000972653,FLC Sea Tower Quy Nhon - Enochnguyen,Bình Định,,10,,"Hệ thống toà nhà bốc mùi. Tuy căn hộ sạch nhưng hôi không thể tả, khai và bốc mùi hôi như mùi nhà vệ sinh công cộng. Còn lại thì okie!","Phòng đẹp và sạch sẽ, căn hộ có cả máy giặt rất tiện","rất tốt, nhân viên rất có ích",
bucket_5_random_mix,Q186,Giá phòng đã bao gồm thuế phí chưa?,9000000759931,Sona Resort,Ninh Bình,1,,1,Resort siêu đẹp và yên tĩnh. Các chị ở quầy lễ tân cũng rất nhiệt tình hỗ trợ tụi mình khi check in và check out. Chắc chắn sẽ quay lại nếu có dịp ghé Ninh Bình lần nữa ❤️,"Xuất hoá đơn phải đóng thêm thuế VAT, trong khi trên app traveloka ghi giá đã bao gồm thuế phí. Nhắn tin hỏi traveloka thì đẩy khách tự làm việc với resort. Bó tay cả dịch vụ của traveloka và resort","Đặt cho bố mẹ, cả hai đều rất hài lòng. Phòng giường đều rộng rãi thoải mái. Nhân viên thân thiện, niềm nở. Món ăn vừa miệng, khẩu phần nhiều. Khách sạn có xe đạp miễn phí cho khách mượn.",
bucket_5_random_mix,Q186,Giá phòng đã bao gồm thuế phí chưa?,3000020012713,Huong Bien Hotel Quy Nhon,Bình Định,6,,6,"Phòng sạch sẽ, vị trí trung tâm thuận lợi","Phòng sạch sẽ, gần khu ăn uống, gần biển, chủ thân thiện dễ thương, giá cả phải chăng. Nói chung là quá ok.","Sạch sẽ, có thang máy. Đi bộ là đến chợ đêm, thuê xe máy rẻ. Có quán nước tại khách sạn luôn tiện lắm",
bucket_5_random_mix,Q186,Giá phòng đã bao gồm thuế phí chưa?,3000020015167,Anh Thu Hotel Ca Mau,Cà Mau,,6,,"Khách sạn tạm ổn ah, chủ nhiệt tình vui vẻ, mà nước suối thì phải mua thêm nên cũng hơi không tiện lắm","Phòng đủ tiện nghi tối thiểu hợp giá tiền. Khách sạn gần bến xe, thuận tiện việc đi lại.","Lễ tân thái độ rất không thân thiện, thiếu chuyên nghiệp. Phòng dơ, toilet bốc mùi, vòi nước yếu. Mọi người nên cân nhắc",
bucket_5_random_mix,Q186,Giá phòng đã bao gồm thuế phí chưa?,9000000928470,Sandals Vista Bao Loc,Lâm Đồng,,9,,"Nhân viên nhiệt tình, thân thiện. Sẽ quay lại lần sau","Một khách sạn tuyệt vời cho chuyến công tác của tôi
Phòng sạch sẽ
Sẽ quay lại vào những dịp công tác tới","Nhân viên thân thiện, nhiệt tình. Làm thủ tục nhận phòng nhanh, phọng sạch sẽ và mới.",
bucket_5_random_mix,Q186,Giá phòng đã bao gồm thuế phí chưa?,9000002456259,Hải Long Hotel 2,Vũng Tàu,,3,,"Nhân viên nữ lễ tân thân thiện, chú bảo vệ giữ xe cũng nhiệt tình và niềm nở. Vị trí khách sạn gần biển, tháp Thắng Tam, quảng trường và công viên. Xung quanh khách sạn có nhiều hàng quán, đặc biệt là","Nhân viên hỗ trợ nhiệt tình, thân thiện. Chỗ ở gần biển và nhiều quán ăn.","Lần sau sẽ quay lại 
Phòng sạch như hình 
Chỉ có cách âm hơi kém",
bucket_5_random_mix,Q186,Giá phòng đã bao gồm thuế phí chưa?,1000000536612,DeLaSol Sapa Hotel,Sa Pa,4,,4,"Chị Thu nhiệt tình, chu đáo, cười hơi nhiều (điểm cộng)
Khách sạn lưu trú tốt, có một chút vấn đề về cách âm trần phòng vệ sinh.",Chúng mình lưu trú ở đây 3n2đ và cảm thấy tất cả dịch vụ đều tốt. Mùi hương dễ chịu. Phòng ốc sạch sẽ lễ tân mọi thứ đều rất nhiệt tình.  Bọn mình check in lúc 6h sáng nên có phụ phí 70% giá phòng nhé,"Nhân viên siu đáng iu, trên cả tuyệt vời",
bucket_5_random_mix,Q186,Giá phòng đã bao gồm thuế phí chưa?,9000001107854,Lucien Hotel Quy Nhon,Bình Định,,5,,"Mình đi nhiều khách sạn và chưa gặp trường hợp nào như thế này. Mình có đặt 1 đêm cho người thân mình ở và 2 đêm tiếp theo cho mình. Lúc thanh toán mình chọn nhầm thanh toán tại quầy, thường thì mình ","Khách sạn siêu xịn huhu, nguyện PR cho khách sạn cả đời luôn á. Mình đi 5 ngày, qua Phú Yên 5 ngày mà homestay PY 800k/1 đêm. Ở đây 300k phòng xịn xò, đặc biệt nhân viên dễ thương lắm í","Nhân viên rất thân thiện, phòng sạch sẽ, đồ dùng mới, không gian phòng lẫn không gian xung quanh khách sạn rộng rãi, mọi thứ khá chỉn chu",
bucket_5_random_mix,Q186,Giá phòng đã bao gồm thuế phí chưa?,3000010042791,Citadines Bayfront Nha Trang,Khánh Hòa,8,,8,phòng sach se.  nhan vien de thuong,"Các bạn lễ tân thân thiện, khách sạn sạch sẽ tiện nghi, hương thơm dễ chịu; đồ ăn ngon, đa dạng. Mình sẽ quay lại trong kỳ nghỉ lần sau.","Nhân viên chủ yếu phục vụ khách nước ngoài. phân biệt đối xử với khách việt nam. khách sạn cũ, bẩn, hành lang tối tăm. Khách nước ngoài thì xách hành lý, mở cửa. Còn khách Việt Nam thì không có",
bucket_5_random_mix,Q186,Giá phòng đã bao gồm thuế phí chưa?,3000010034524,Muong Thanh Luxury Buon Me Thuot Hotel,Buôn Ma Thuột,,7,,"Khách sạn đẹp, dịch vụ tốt, giá đặt phòng hợp lý.","Phòng rộng rãi, sạch sẽ, giá cả hợp lý. Vị trí tốt, ngày trung tâm tp, thuận tiện di chuyển đến các khu vực khác","Khách sạn sạch đẹp nhân viên thân thiện, view cửa sổ xinh xắn. Tuy nhiên, gần bùng binh nên buổi sáng ồn và gối không êm nên ngủ không ngon giấc.",
